Lfd,Code,Researchers,Language,Date,Start,End,Check,Verb,Sentencetype,Item,Rating,Origin
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,D,PN,4,7,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,D,AA,54,3,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,D,AI,84,5,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,D,PA,97,5,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,D,PI,114,7,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,E,PA,34,5,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,E,AI,52,4,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,E,AA,75,6,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,E,PN,94,4,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,E,PI,109,7,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,M,PA,9,1,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,M,AA,28,7,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,M,PN,73,5,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,M,PI,88,4,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,M,AI,99,6,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,P,PI,19,7,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,P,PN,39,7,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,P,AA,67,6,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,P,PA,79,6,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,P,AI,117,2,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,S,AI,7,4,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,S,PI,45,3,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,S,PN,58,6,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,S,AI,90,6,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,S,PA,119,5,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,T,PI,22,5,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,T,AA,43,6,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,T,AI,64,6,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,T,PN,82,7,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,T,PA,112,7,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,U,PA,15,2,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,U,AI,24,2,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,U,PN,49,3,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,U,PI,69,1,B
Lfd_05,AS303,ABR/JS/AS,S,15.05.2023,13:00:00,13:08:00,NW/ASS,U,AA,105,1,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,C,AA,13,5,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,C,PN,30,4,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,C,AI,37,4,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,C,PA,60,4,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,C,PI,103,2,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,D,PN,4,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,D,AA,54,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,D,AI,84,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,D,PA,97,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,D,PI,114,7,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,E,PA,34,4,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,E,AI,52,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,E,AA,75,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,E,PN,94,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,E,PI,109,2,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,M,PA,9,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,M,AA,28,4,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,M,PN,73,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,M,PI,88,4,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,M,AI,99,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,P,PI,19,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,P,PN,39,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,P,AA,67,2,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,P,PA,79,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,P,AI,117,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,S,AI,7,5,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,S,PI,45,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,S,PN,58,5,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,S,AI,90,4,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,S,PA,119,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,T,PI,22,5,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,T,AA,43,3,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,T,AI,64,4,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,T,PN,82,5,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,T,PA,112,6,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,U,PA,15,2,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,U,AI,24,5,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,U,PN,49,5,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,U,PI,69,2,B
Lfd_06,AM013,ABR/JS/AS,S,15.05.2023,13:00:00,13:07:00,NW/ASS,U,AA,105,2,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,C,AA,13,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,C,PN,30,2,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,C,AI,37,1,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,C,PA,60,3,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,C,PI,103,3,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,D,PN,4,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,D,AA,54,6,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,D,AI,84,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,D,PA,97,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,D,PI,114,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,E,PA,34,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,E,AI,52,6,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,E,AA,75,6,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,E,PN,94,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,E,PI,109,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,M,PA,9,2,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,M,AA,28,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,M,PN,73,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,M,PI,88,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,M,AI,99,6,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,P,PI,19,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,P,PN,39,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,P,AA,67,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,P,PA,79,5,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,P,AI,117,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,S,AI,7,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,S,PI,45,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,S,PN,58,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,S,AI,90,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,S,PA,119,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,T,PI,22,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,T,AA,43,1,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,T,AI,64,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,T,PN,82,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,T,PA,112,7,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,U,PA,15,1,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,U,AI,24,1,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,U,PN,49,1,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,U,PI,69,3,B
Lfd_07,282LT,ABR/JS/AS,S,15.05.2023,12:55:00,13:02:00,NW/ASS,U,AA,105,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,C,AA,13,6,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,C,PN,30,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,C,AI,37,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,C,PA,60,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,C,PI,103,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,D,PN,4,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,D,AA,54,4,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,D,AI,84,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,D,PA,97,2,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,D,PI,114,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,E,PA,34,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,E,AI,52,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,E,AA,75,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,E,PN,94,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,E,PI,109,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,M,PA,9,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,M,AA,28,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,M,PN,73,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,M,PI,88,3,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,M,AI,99,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,P,PI,19,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,P,PN,39,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,P,AA,67,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,P,PA,79,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,P,AI,117,5,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,S,AI,7,4,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,S,PI,45,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,S,PN,58,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,S,AI,90,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,S,PA,119,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,T,PI,22,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,T,AA,43,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,T,AI,64,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,T,PN,82,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,T,PA,112,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,U,PA,15,3,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,U,AI,24,7,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,U,PN,49,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,U,PI,69,1,B
Lfd_08,460MM,ABR/JS/AS/SG,E,15.05.2023,16:55:00,17:05:00,AS,U,AA,105,1,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,C,AA,13,3,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,C,PN,30,2,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,C,AI,37,2,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,C,PA,60,1,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,C,PI,103,1,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,D,PN,4,6,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,D,AA,54,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,D,AI,84,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,D,PA,97,1,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,D,PI,114,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,E,PA,34,6,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,E,AI,52,4,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,E,AA,75,4,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,E,PN,94,1,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,E,PI,109,2,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,M,PA,9,2,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,M,AA,28,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,M,PN,73,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,M,PI,88,2,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,M,AI,99,1,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,P,PI,19,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,P,PN,39,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,P,AA,67,6,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,P,PA,79,5,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,P,AI,117,6,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,S,AI,7,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,S,PI,45,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,S,PN,58,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,S,AI,90,6,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,S,PA,119,3,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,T,PI,22,3,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,T,AA,43,7,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,T,AI,64,3,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,T,PN,82,6,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,T,PA,112,6,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,U,PA,15,1,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,U,AI,24,5,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,U,PN,49,1,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,U,PI,69,5,B
Lfd_09,4322AC,ABR/JS/AS/SG,S,15.05.2023,16:54:00,17:02:00,AS,U,AA,105,1,B
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,C,AA,13,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,C,PN,30,3,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,C,AI,37,2,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,C,PA,60,2,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,C,PI,103,2,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,D,PN,4,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,D,AA,54,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,D,AI,84,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,D,PA,97,6,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,D,PI,114,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,E,PA,34,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,E,AI,52,7,S
