Lfd,Code,Researchers,Language,Date,Start,End,Check,Verb,Sentencetype,Item,Rating,Origin
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,E,AA,75,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,E,PN,94,6,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,E,PI,109,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,M,PA,9,1,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,M,AA,28,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,M,PN,73,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,M,PI,88,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,M,AI,99,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,P,PI,19,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,P,PN,39,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,P,AA,67,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,P,PA,79,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,P,AI,117,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,S,AI,7,6,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,S,PI,45,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,S,PN,58,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,S,AI,90,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,S,PA,119,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,T,PI,22,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,T,AA,43,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,T,AI,64,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,T,PN,82,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,T,PA,112,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,U,PA,15,NA,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,U,AI,24,4,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,U,PN,49,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,U,PI,69,7,S
Lfd_10,164EU,ABR/JS/AS/SG,S,15.05.2023,16:15:00,16:25:00,AS,U,AA,105,7,S
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,C,AA,13,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,C,PN,30,4,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,C,AI,37,5,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,C,PA,60,6,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,C,PI,103,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,D,PN,4,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,D,AA,54,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,D,AI,84,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,D,PA,97,4,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,D,PI,114,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,E,PA,34,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,E,AI,52,6,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,E,AA,75,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,E,PN,94,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,E,PI,109,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,M,PA,9,4,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,M,AA,28,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,M,PN,73,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,M,PI,88,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,M,AI,99,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,P,PI,19,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,P,PN,39,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,P,AA,67,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,P,PA,79,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,P,AI,117,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,S,AI,7,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,S,PI,45,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,S,PN,58,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,S,AI,90,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,S,PA,119,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,T,PI,22,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,T,AA,43,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,T,AI,64,4,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,T,PN,82,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,T,PA,112,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,U,PA,15,2,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,U,AI,24,4,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,U,PN,49,5,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,U,PI,69,7,B
Lfd_11,123AO1,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:02:00,ABR/JS,U,AA,105,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,C,AA,13,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,C,PN,30,1,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,C,AI,37,3,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,C,PA,60,4,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,C,PI,103,2,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,D,PN,4,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,D,AA,54,4,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,D,AI,84,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,D,PA,97,3,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,D,PI,114,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,E,PA,34,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,E,AI,52,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,E,AA,75,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,E,PN,94,2,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,E,PI,109,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,M,PA,9,2,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,M,AA,28,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,M,PN,73,3,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,M,PI,88,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,M,AI,99,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,P,PI,19,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,P,PN,39,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,P,AA,67,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,P,PA,79,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,P,AI,117,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,S,AI,7,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,S,PI,45,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,S,PN,58,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,S,AI,90,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,S,PA,119,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,T,PI,22,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,T,AA,43,5,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,T,AI,64,7,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,T,PN,82,6,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,T,PA,112,5,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,U,PA,15,3,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,U,AI,24,3,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,U,PN,49,3,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,U,PI,69,3,B
Lfd_12,321UU,SG/AS/ASS/DS,E,18.05.2023,11:51:00,12:01:00,ABR/JS,U,AA,105,1,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,C,AA,13,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,C,PN,30,6,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,C,AI,37,4,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,C,PA,60,1,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,C,PI,103,1,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,D,PN,4,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,D,AA,54,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,D,AI,84,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,D,PA,97,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,D,PI,114,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,E,PA,34,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,E,AI,52,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,E,AA,75,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,E,PN,94,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,E,PI,109,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,M,PA,9,2,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,M,AA,28,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,M,PN,73,2,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,M,PI,88,6,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,M,AI,99,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,P,PI,19,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,P,PN,39,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,P,AA,67,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,P,PA,79,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,P,AI,117,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,S,AI,7,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,S,PI,45,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,S,PN,58,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,S,AI,90,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,S,PA,119,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,T,PI,22,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,T,AA,43,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,T,AI,64,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,T,PN,82,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,T,PA,112,7,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,U,PA,15,2,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,U,AI,24,4,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,U,PN,49,4,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,U,PI,69,2,B
Lfd_13,224AA,SG/AS/ASS/DS,E,18.05.2023,12:31:00,12:42:00,ABR/JS,U,AA,105,4,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,C,AA,13,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,C,PN,30,2,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,C,AI,37,3,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,C,PA,60,1,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,C,PI,103,3,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,D,PN,4,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,D,AA,54,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,D,AI,84,7,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,D,PA,97,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,D,PI,114,6,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,E,PA,34,6,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,E,AI,52,2,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,E,AA,75,6,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,E,PN,94,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,E,PI,109,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,M,PA,9,2,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,M,AA,28,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,M,PN,73,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,M,PI,88,3,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,M,AI,99,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,P,PI,19,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,P,PN,39,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,P,AA,67,6,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,P,PA,79,7,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,P,AI,117,6,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,S,AI,7,6,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,S,PI,45,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,S,PN,58,1,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,S,AI,90,3,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,S,PA,119,3,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,T,PI,22,5,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,T,AA,43,6,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,T,AI,64,3,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,T,PN,82,7,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,T,PA,112,4,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,U,PA,15,2,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,U,AI,24,4,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,U,PN,49,2,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,U,PI,69,3,B
Lfd_14,789AU,AS/SG,E,18.05.2023,14:30:00,14:49:00,ASS,U,AA,105,3,B
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,C,AA,13,3,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,C,PN,30,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,C,AI,37,2,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,C,PA,60,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,C,PI,103,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,D,PN,4,7,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,D,AA,54,5,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,D,AI,84,6,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,D,PA,97,7,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,D,PI,114,5,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,E,PA,34,3,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,E,AI,52,3,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,E,AA,75,4,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,E,PN,94,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,E,PI,109,7,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,M,PA,9,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,M,AA,28,5,S
