Lfd,Code,Researchers,Language,Date,Start,End,Check,Verb,Sentencetype,Item,Rating,Origin
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,M,PN,73,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,M,PI,88,2,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,M,AI,99,2,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,P,PI,19,7,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,P,PN,39,2,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,P,AA,67,2,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,P,PA,79,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,P,AI,117,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,S,AI,7,2,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,S,PI,45,7,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,S,PN,58,7,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,S,AI,90,7,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,S,PA,119,3,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,T,PI,22,4,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,T,AA,43,2,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,T,AI,64,2,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,T,PN,82,7,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,T,PA,112,6,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,U,PA,15,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,U,AI,24,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,U,PN,49,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,U,PI,69,1,S
Lfd_15,888OI,ABR/JS,E,18.05.2023,14:34:00,14:49:00,ABR/JS,U,AA,105,1,S
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,C,AA,13,6,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,C,PN,30,1,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,C,AI,37,1,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,C,PA,60,2,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,C,PI,103,4,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,D,PN,4,6,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,D,AA,54,5,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,D,AI,84,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,D,PA,97,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,D,PI,114,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,E,PA,34,6,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,E,AI,52,3,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,E,AA,75,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,E,PN,94,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,E,PI,109,5,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,M,PA,9,4,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,M,AA,28,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,M,PN,73,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,M,PI,88,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,M,AI,99,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,P,PI,19,6,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,P,PN,39,6,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,P,AA,67,4,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,P,PA,79,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,P,AI,117,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,S,AI,7,2,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,S,PI,45,3,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,S,PN,58,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,S,AI,90,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,S,PA,119,6,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,T,PI,22,5,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,T,AA,43,3,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,T,AI,64,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,T,PN,82,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,T,PA,112,7,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,U,PA,15,1,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,U,AI,24,1,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,U,PN,49,2,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,U,PI,69,1,B
Lfd_16,134UA,ABR/JS,E,18.05.2023,14:34:00,14:52:00,ABR/JS,U,AA,105,1,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,C,AA,13,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,C,PN,30,6,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,C,AI,37,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,C,PA,60,1,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,C,PI,103,1,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,D,PN,4,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,D,AA,54,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,D,AI,84,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,D,PA,97,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,D,PI,114,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,E,PA,34,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,E,AI,52,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,E,AA,75,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,E,PN,94,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,E,PI,109,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,M,PA,9,1,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,M,AA,28,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,M,PN,73,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,M,PI,88,1,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,M,AI,99,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,P,PI,19,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,P,PN,39,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,P,AA,67,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,P,PA,79,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,P,AI,117,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,S,AI,7,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,S,PI,45,3,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,S,PN,58,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,S,AI,90,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,S,PA,119,1,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,T,PI,22,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,T,AA,43,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,T,AI,64,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,T,PN,82,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,T,PA,112,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,U,PA,15,4,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,U,AI,24,6,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,U,PN,49,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,U,PI,69,7,B
Lfd_17,744DA,JS/AS/DS,E,19.05.2023,10:33:00,10:45:00,ABR/JS,U,AA,105,7,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,C,AA,13,7,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,C,PN,30,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,C,AI,37,4,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,C,PA,60,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,C,PI,103,2,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,D,PN,4,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,D,AA,54,4,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,D,AI,84,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,D,PA,97,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,D,PI,114,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,E,PA,34,4,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,E,AI,52,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,E,AA,75,4,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,E,PN,94,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,E,PI,109,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,M,PA,9,3,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,M,AA,28,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,M,PN,73,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,M,PI,88,3,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,M,AI,99,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,P,PI,19,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,P,PN,39,7,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,P,AA,67,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,P,PA,79,7,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,P,AI,117,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,S,AI,7,3,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,S,PI,45,4,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,S,PN,58,7,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,S,AI,90,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,S,PA,119,4,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,T,PI,22,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,T,AA,43,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,T,AI,64,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,T,PN,82,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,T,PA,112,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,U,PA,15,5,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,U,AI,24,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,U,PN,49,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,U,PI,69,6,B
Lfd_18,321OA,ABR/JS/SG/DS,S,19.05.2023,10:25:00,10:44:00,ASS,U,AA,105,4,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,C,AA,13,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,C,PN,30,1,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,C,AI,37,2,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,C,PA,60,2,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,C,PI,103,1,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,D,PN,4,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,D,AA,54,6,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,D,AI,84,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,D,PA,97,6,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,D,PI,114,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,E,PA,34,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,E,AI,52,5,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,E,AA,75,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,E,PN,94,6,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,E,PI,109,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,M,PA,9,1,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,M,AA,28,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,M,PN,73,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,M,PI,88,4,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,M,AI,99,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,P,PI,19,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,P,PN,39,2,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,P,AA,67,6,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,P,PA,79,6,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,P,AI,117,5,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,S,AI,7,4,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,S,PI,45,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,S,PN,58,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,S,AI,90,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,S,PA,119,6,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,T,PI,22,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,T,AA,43,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,T,AI,64,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,T,PN,82,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,T,PA,112,7,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,U,PA,15,1,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,U,AI,24,2,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,U,PN,49,3,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,U,PI,69,1,B
Lfd_19,733MV,ABR/JS/SG/DS,S,19.05.2023,10:28:00,10:42:00,ASS,U,AA,105,1,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,C,AA,13,6,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,C,PN,30,1,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,C,AI,37,1,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,C,PA,60,3,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,C,PI,103,2,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,D,PN,4,6,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,D,AA,54,2,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,D,AI,84,3,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,D,PA,97,6,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,D,PI,114,7,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,E,PA,34,4,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,E,AI,52,2,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,E,AA,75,3,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,E,PN,94,7,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,E,PI,109,5,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,M,PA,9,1,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,M,AA,28,5,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,M,PN,73,5,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,M,PI,88,4,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,M,AI,99,3,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,P,PI,19,7,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,P,PN,39,5,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,P,AA,67,4,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,P,PA,79,3,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,P,AI,117,2,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,S,AI,7,1,B
Lfd_20,285RO,SG/AS/TE/DS,S,19.05.2023,11:12:00,11:30:00,SG,S,PI,45,7,B
